Time [s],Packet ID,MOSI,MISO
0.681864900000000,,0x00,0xFF
0.681867900000000,,0x00,0xFF
0.681870900000000,,0x00,0xFF
0.681873900000000,,0x00,0xFF
0.681876900000000,,0x00,0xFF
0.681879900000000,,0x00,0xFF
0.681882900000000,,0x00,0xFF
0.681885900000000,,0x00,0xFF
0.681888900000000,,0x00,0xFF
0.681891900000000,,0x00,0xFF
0.681894900000000,,0x00,0xFF
0.681897900000000,,0x00,0xFF
0.681900900000000,,0x00,0xFF
0.681903900000000,,0x00,0xFF
0.681906900000000,,0x00,0xFF
0.681909900000000,,0x00,0xFF
0.681912900000000,,0x00,0xFF
0.681915900000000,,0x00,0xFF
0.681918900000000,,0x00,0xFF
0.681921900000000,,0x00,0xFF
0.681924900000000,,0x00,0xFF
0.681927900000000,,0x00,0xFF
0.681930900000000,,0x00,0xFF
0.681933900000000,,0x00,0xFF
0.681936900000000,,0x53,0xFF
0.681939900000000,,0x65,0xFF
0.681942900000000,,0x63,0xFF
0.681945900000000,,0x74,0xFF
0.681948900000000,,0x6F,0xFF
0.681951900000000,,0x72,0xFF
0.681954900000000,,0x30,0xFF
0.681957900000000,,0x78,0xFF
0.681960900000000,,0x30,0xFF
0.681963900000000,,0x30,0xFF
0.681966900000000,,0x30,0xFF
0.681969900000000,,0x30,0xFF
0.681972900000000,,0x30,0xFF
0.681975900000000,,0x30,0xFF
0.681978900000000,,0x30,0xFF
0.681981900000000,,0x33,0xFF
0.681984900000000,,0x00,0xFF
0.681987900000000,,0x00,0xFF
0.681990900000000,,0x00,0xFF
0.681993900000000,,0x00,0xFF
0.681996900000000,,0x00,0xFF
0.681999900000000,,0x00,0xFF
0.682002900000000,,0x00,0xFF
0.682005900000000,,0x00,0xFF
0.682008900000000,,0x00,0xFF
0.682011900000000,,0x00,0xFF
0.682014900000000,,0x00,0xFF
0.682017900000000,,0x00,0xFF
0.682020900000000,,0x00,0xFF
0.682023900000000,,0x45,0xFF
0.682026900000000,,0x6E,0xFF
0.682029900000000,,0x64,0xFF	Последний байт сектора 0х00000003
0.682032620000000,,0xFF,0xFF	пустое CRC16
0.682034900000000,,0xFF,0xFF	пустое CRC16
0,682043480000000,,0xFF,0xE5	раздупление 813 тактов(3.5мгц)
0.682049040000000,,0xFF,0x00
0.682065040000000,,0xFF,0xFF
0.682081060000000,,0xFF,0xFF
0.682086620000000,,0xFF,0xFF
0.682092200000000,,0xFF,0xFF
0.682097760000000,,0xFF,0xFF
0.682103340000000,,0xFF,0xFF
0.682108900000000,,0xFF,0xFF
0.682114480000000,,0xFF,0xFF
0.682120060000000,,0xFF,0xFF
0.682125620000000,,0xFF,0xFF
0.682131200000000,,0xFF,0xFF
0.682136760000000,,0xFF,0xFF
0.682142340000000,,0xFF,0xFF
0.682147920000000,,0xFF,0xFF
0.682153480000000,,0xFF,0xFF
0.682159060000000,,0xFF,0xFF
0.682164620000000,,0xFF,0xFF
0.682170200000000,,0xFF,0xFF
0.682175760000000,,0xFF,0xFF
0.682181340000000,,0xFF,0xFF
0.682186920000000,,0xFF,0xFF
0.682192480000000,,0xFF,0xFF
0.682198060000000,,0xFF,0xFF
0.682203620000000,,0xFF,0xFF
0.682209200000000,,0xFF,0xFF
0.682214780000000,,0xFF,0xFF
0.682220340000000,,0xFF,0xFF
0.682225920000000,,0xFF,0xFF
0.682231480000000,,0xFF,0xFF
0.682237060000000,,0xFF,0xFF
0.682242620000000,,0xFF,0xFF
0.682248200000000,,0xFF,0xFF
0.682253780000000,,0xFF,0xFF
0.682267200000000,,0xFD,0xFF	маркер остановки записи
0,682275780000000,,0xFF,0x80	раздупление 24500 тактов(3.5мгц)
0.682281340000000,,0xFF,0x00
0.682297340000000,,0xFF,0x00
0.682313340000000,,0xFF,0x00
0.682329340000000,,0xFF,0x00
0.682345340000000,,0xFF,0x00
0.682361340000000,,0xFF,0x00
0.682377360000000,,0xFF,0x00
0.682393360000000,,0xFF,0x00
0.682409360000000,,0xFF,0x00
0.682425360000000,,0xFF,0x00
0.682441360000000,,0xFF,0x00
0.682457360000000,,0xFF,0x00
0.682473360000000,,0xFF,0x00
0.682489360000000,,0xFF,0x00
0.682505360000000,,0xFF,0x00
0.682521360000000,,0xFF,0x00
0.682537360000000,,0xFF,0x00
0.682553360000000,,0xFF,0x00
0.682569360000000,,0xFF,0x00
0.682585360000000,,0xFF,0x00
0.682601360000000,,0xFF,0x00
0.682617360000000,,0xFF,0x00
0.682633360000000,,0xFF,0x00
0.682649360000000,,0xFF,0x00
0.682665360000000,,0xFF,0x00
0.682681360000000,,0xFF,0x00
0.682697360000000,,0xFF,0x00
0.682713360000000,,0xFF,0x00
0.682729360000000,,0xFF,0x00
0.682745360000000,,0xFF,0x00
0.682761360000000,,0xFF,0x00
0.682777360000000,,0xFF,0x00
0.682793360000000,,0xFF,0x00
0.682809380000000,,0xFF,0x00
0.682825380000000,,0xFF,0x00
0.682841380000000,,0xFF,0x00
0.682857380000000,,0xFF,0x00
0.682873380000000,,0xFF,0x00
0.682889380000000,,0xFF,0x00
0.682905380000000,,0xFF,0x00
0.682921380000000,,0xFF,0x00
0.682937380000000,,0xFF,0x00
0.682953380000000,,0xFF,0x00
0.682969380000000,,0xFF,0x00
0.682985380000000,,0xFF,0x00
0.683001380000000,,0xFF,0x00
0.683017380000000,,0xFF,0x00
0.683033380000000,,0xFF,0x00
0.683049380000000,,0xFF,0x00
0.683065380000000,,0xFF,0x00
0.683081380000000,,0xFF,0x00
0.683097380000000,,0xFF,0x00
0.683113380000000,,0xFF,0x00
0.683129380000000,,0xFF,0x00
0.683145380000000,,0xFF,0x00
0.683161380000000,,0xFF,0x00
0.683177380000000,,0xFF,0x00
0.683193380000000,,0xFF,0x00
0.683209380000000,,0xFF,0x00
0.683225400000000,,0xFF,0x00
0.683241400000000,,0xFF,0x00
0.683257400000000,,0xFF,0x00
0.683273400000000,,0xFF,0x00
0.683289400000000,,0xFF,0x00
0.683305400000000,,0xFF,0x00
0.683321400000000,,0xFF,0x00
0.683337400000000,,0xFF,0x00
0.683353400000000,,0xFF,0x00
0.683369400000000,,0xFF,0x00
0.683385400000000,,0xFF,0x00
0.683401400000000,,0xFF,0x00
0.683417400000000,,0xFF,0x00
0.683433400000000,,0xFF,0x00
0.683449400000000,,0xFF,0x00
0.683465400000000,,0xFF,0x00
0.683481400000000,,0xFF,0x00
0.683497400000000,,0xFF,0x00
0.683513400000000,,0xFF,0x00
0.683529400000000,,0xFF,0x00
0.683545400000000,,0xFF,0x00
0.683561400000000,,0xFF,0x00
0.683577400000000,,0xFF,0x00
0.683593400000000,,0xFF,0x00
0.683609400000000,,0xFF,0x00
0.683625400000000,,0xFF,0x00
0.683641400000000,,0xFF,0x00
0.683657420000000,,0xFF,0x00
0.683673420000000,,0xFF,0x00
0.683689420000000,,0xFF,0x00
0.683705420000000,,0xFF,0x00
0.683721420000000,,0xFF,0x00
0.683737420000000,,0xFF,0x00
0.683753420000000,,0xFF,0x00
0.683769420000000,,0xFF,0x00
0.683785420000000,,0xFF,0x00
0.683801420000000,,0xFF,0x00
0.683817420000000,,0xFF,0x00
0.683833420000000,,0xFF,0x00
0.683849420000000,,0xFF,0x00
0.683865420000000,,0xFF,0x00
0.683881420000000,,0xFF,0x00
0.683897420000000,,0xFF,0x00
0.683913420000000,,0xFF,0x00
0.683929420000000,,0xFF,0x00
0.683945420000000,,0xFF,0x00
0.683961420000000,,0xFF,0x00
0.683977420000000,,0xFF,0x00
0.683993420000000,,0xFF,0x00
0.684009420000000,,0xFF,0x00
0.684025420000000,,0xFF,0x00
0.684041420000000,,0xFF,0x00
0.684057420000000,,0xFF,0x00
0.684073420000000,,0xFF,0x00
0.684089440000000,,0xFF,0x00
0.684105440000000,,0xFF,0x00
0.684121440000000,,0xFF,0x00
0.684137440000000,,0xFF,0x00
0.684153440000000,,0xFF,0x00
0.684169440000000,,0xFF,0x00
0.684185440000000,,0xFF,0x00
0.684201440000000,,0xFF,0x00
0.684217440000000,,0xFF,0x00
0.684233440000000,,0xFF,0x00
0.684249440000000,,0xFF,0x00
0.684265440000000,,0xFF,0x00
0.684281440000000,,0xFF,0x00
0.684297440000000,,0xFF,0x00
0.684313440000000,,0xFF,0x00
0.684329440000000,,0xFF,0x00
0.684345440000000,,0xFF,0x00
0.684361440000000,,0xFF,0x00
0.684377440000000,,0xFF,0x00
0.684393440000000,,0xFF,0x00
0.684409440000000,,0xFF,0x00
0.684425440000000,,0xFF,0x00
0.684441440000000,,0xFF,0x00
0.684457440000000,,0xFF,0x00
0.684473440000000,,0xFF,0x00
0.684489440000000,,0xFF,0x00
0.684505460000000,,0xFF,0x00
0.684521460000000,,0xFF,0x00
0.684537460000000,,0xFF,0x00
0.684553460000000,,0xFF,0x00
0.684569460000000,,0xFF,0x00
0.684585460000000,,0xFF,0x00
0.684601460000000,,0xFF,0x00
0.684617460000000,,0xFF,0x00
0.684633460000000,,0xFF,0x00
0.684649460000000,,0xFF,0x00
0.684665460000000,,0xFF,0x00
0.684681460000000,,0xFF,0x00
0.684697460000000,,0xFF,0x00
0.684713460000000,,0xFF,0x00
0.684729460000000,,0xFF,0x00
0.684745460000000,,0xFF,0x00
0.684761460000000,,0xFF,0x00
0.684777460000000,,0xFF,0x00
0.684793460000000,,0xFF,0x00
0.684809460000000,,0xFF,0x00
0.684825460000000,,0xFF,0x00
0.684841460000000,,0xFF,0x00
0.684857460000000,,0xFF,0x00
0.684873460000000,,0xFF,0x00
0.684889460000000,,0xFF,0x00
0.684905460000000,,0xFF,0x00
0.684921460000000,,0xFF,0x00
0.684937480000000,,0xFF,0x00
0.684953480000000,,0xFF,0x00
0.684969480000000,,0xFF,0x00
0.684985480000000,,0xFF,0x00
0.685001480000000,,0xFF,0x00
0.685017480000000,,0xFF,0x00
0.685033480000000,,0xFF,0x00
0.685049480000000,,0xFF,0x00
0.685065480000000,,0xFF,0x00
0.685081480000000,,0xFF,0x00
0.685097480000000,,0xFF,0x00
0.685113480000000,,0xFF,0x00
0.685129480000000,,0xFF,0x00
0.685145480000000,,0xFF,0x00
0.685161480000000,,0xFF,0x00
0.685177480000000,,0xFF,0x00
0.685193480000000,,0xFF,0x00
0.685209480000000,,0xFF,0x00
0.685225480000000,,0xFF,0x00
0.685241480000000,,0xFF,0x00
0.685257480000000,,0xFF,0x00
0.685273480000000,,0xFF,0x00
0.685289480000000,,0xFF,0x00
0.685305480000000,,0xFF,0x00
0.685321480000000,,0xFF,0x00
0.685337480000000,,0xFF,0x00
0.685353480000000,,0xFF,0x00
0.685369500000000,,0xFF,0x00
0.685385500000000,,0xFF,0x00
0.685401500000000,,0xFF,0x00
0.685417500000000,,0xFF,0x00
0.685433500000000,,0xFF,0x00
0.685449500000000,,0xFF,0x00
0.685465500000000,,0xFF,0x00
0.685481500000000,,0xFF,0x00
0.685497500000000,,0xFF,0x00
0.685513500000000,,0xFF,0x00
0.685529500000000,,0xFF,0x00
0.685545500000000,,0xFF,0x00
0.685561500000000,,0xFF,0x00
0.685577500000000,,0xFF,0x00
0.685593500000000,,0xFF,0x00
0.685609500000000,,0xFF,0x00
0.685625500000000,,0xFF,0x00
0.685641500000000,,0xFF,0x00
0.685657500000000,,0xFF,0x00
0.685673500000000,,0xFF,0x00
0.685689500000000,,0xFF,0x00
0.685705500000000,,0xFF,0x00
0.685721500000000,,0xFF,0x00
0.685737500000000,,0xFF,0x00
0.685753500000000,,0xFF,0x00
0.685769500000000,,0xFF,0x00
0.685785520000000,,0xFF,0x00
0.685801520000000,,0xFF,0x00
0.685817520000000,,0xFF,0x00
0.685833520000000,,0xFF,0x00
0.685849520000000,,0xFF,0x00
0.685865520000000,,0xFF,0x00
0.685881520000000,,0xFF,0x00
0.685897520000000,,0xFF,0x00
0.685913520000000,,0xFF,0x00
0.685929520000000,,0xFF,0x00
0.685945520000000,,0xFF,0x00
0.685961520000000,,0xFF,0x00
0.685977520000000,,0xFF,0x00
0.685993520000000,,0xFF,0x00
0.686009520000000,,0xFF,0x00
0.686025520000000,,0xFF,0x00
0.686041520000000,,0xFF,0x00
0.686057520000000,,0xFF,0x00
0.686073520000000,,0xFF,0x00
0.686089520000000,,0xFF,0x00
0.686105520000000,,0xFF,0x00
0.686121520000000,,0xFF,0x00
0.686137520000000,,0xFF,0x00
0.686153520000000,,0xFF,0x00
0.686169520000000,,0xFF,0x00
0.686185520000000,,0xFF,0x00
0.686201520000000,,0xFF,0x00
0.686217540000000,,0xFF,0x00
0.686233540000000,,0xFF,0x00
0.686249540000000,,0xFF,0x00
0.686265540000000,,0xFF,0x00
0.686281540000000,,0xFF,0x00
0.686297540000000,,0xFF,0x00
0.686313540000000,,0xFF,0x00
0.686329540000000,,0xFF,0x00
0.686345540000000,,0xFF,0x00
0.686361540000000,,0xFF,0x00
0.686377540000000,,0xFF,0x00
0.686393540000000,,0xFF,0x00
0.686409540000000,,0xFF,0x00
0.686425540000000,,0xFF,0x00
0.686441540000000,,0xFF,0x00
0.686457540000000,,0xFF,0x00
0.686473540000000,,0xFF,0x00
0.686489540000000,,0xFF,0x00
0.686505540000000,,0xFF,0x00
0.686521540000000,,0xFF,0x00
0.686537540000000,,0xFF,0x00
0.686553540000000,,0xFF,0x00
0.686569540000000,,0xFF,0x00
0.686585540000000,,0xFF,0x00
0.686601540000000,,0xFF,0x00
0.686617540000000,,0xFF,0x00
0.686633560000000,,0xFF,0x00
0.686649560000000,,0xFF,0x00
0.686665560000000,,0xFF,0x00
0.686681560000000,,0xFF,0x00
0.686697560000000,,0xFF,0x00
0.686713560000000,,0xFF,0x00
0.686729560000000,,0xFF,0x00
0.686745560000000,,0xFF,0x00
0.686761560000000,,0xFF,0x00
0.686777560000000,,0xFF,0x00
0.686793560000000,,0xFF,0x00
0.686809560000000,,0xFF,0x00
0.686825560000000,,0xFF,0x00
0.686841560000000,,0xFF,0x00
0.686857560000000,,0xFF,0x00
0.686873560000000,,0xFF,0x00
0.686889560000000,,0xFF,0x00
0.686905560000000,,0xFF,0x00
0.686921560000000,,0xFF,0x00
0.686937560000000,,0xFF,0x00
0.686953560000000,,0xFF,0x00
0.686969560000000,,0xFF,0x00
0.686985560000000,,0xFF,0x00
0.687001560000000,,0xFF,0x00
0.687017560000000,,0xFF,0x00
0.687033560000000,,0xFF,0x00
0.687049560000000,,0xFF,0x00
0.687065580000000,,0xFF,0x00
0.687081580000000,,0xFF,0x00
0.687097580000000,,0xFF,0x00
0.687113580000000,,0xFF,0x00
0.687129580000000,,0xFF,0x00
0.687145580000000,,0xFF,0x00
0.687161580000000,,0xFF,0x00
0.687177580000000,,0xFF,0x00
0.687193580000000,,0xFF,0x00
0.687209580000000,,0xFF,0x00
0.687225580000000,,0xFF,0x00
0.687241580000000,,0xFF,0x00
0.687257580000000,,0xFF,0x00
0.687273580000000,,0xFF,0x00
0.687289580000000,,0xFF,0x00
0.687305580000000,,0xFF,0x00
0.687321580000000,,0xFF,0x00
0.687337580000000,,0xFF,0x00
0.687353580000000,,0xFF,0x00
0.687369580000000,,0xFF,0x00
0.687385580000000,,0xFF,0x00
0.687401580000000,,0xFF,0x00
0.687417580000000,,0xFF,0x00
0.687433580000000,,0xFF,0x00
0.687449580000000,,0xFF,0x00
0.687465580000000,,0xFF,0x00
0.687481580000000,,0xFF,0x00
0.687497600000000,,0xFF,0x00
0.687513600000000,,0xFF,0x00
0.687529600000000,,0xFF,0x00
0.687545600000000,,0xFF,0x00
0.687561600000000,,0xFF,0x00
0.687577600000000,,0xFF,0x00
0.687593600000000,,0xFF,0x00
0.687609600000000,,0xFF,0x00
0.687625600000000,,0xFF,0x00
0.687641600000000,,0xFF,0x00
0.687657600000000,,0xFF,0x00
0.687673600000000,,0xFF,0x00
0.687689600000000,,0xFF,0x00
0.687705600000000,,0xFF,0x00
0.687721600000000,,0xFF,0x00
0.687737600000000,,0xFF,0x00
0.687753600000000,,0xFF,0x00
0.687769600000000,,0xFF,0x00
0.687785600000000,,0xFF,0x00
0.687801600000000,,0xFF,0x00
0.687817600000000,,0xFF,0x00
0.687833600000000,,0xFF,0x00
0.687849600000000,,0xFF,0x00
0.687865600000000,,0xFF,0x00
0.687881600000000,,0xFF,0x00
0.687897600000000,,0xFF,0x00
0.687913620000000,,0xFF,0x00
0.687929620000000,,0xFF,0x00
0.687945620000000,,0xFF,0x00
0.687961620000000,,0xFF,0x00
0.687977620000000,,0xFF,0x00
0.687993620000000,,0xFF,0x00
0.688009620000000,,0xFF,0x00
0.688025620000000,,0xFF,0x00
0.688041620000000,,0xFF,0x00
0.688057620000000,,0xFF,0x00
0.688073620000000,,0xFF,0x00
0.688089620000000,,0xFF,0x00
0.688105620000000,,0xFF,0x00
0.688121620000000,,0xFF,0x00
0.688137620000000,,0xFF,0x00
0.688153620000000,,0xFF,0x00
0.688169620000000,,0xFF,0x00
0.688185620000000,,0xFF,0x00
0.688201620000000,,0xFF,0x00
0.688217620000000,,0xFF,0x00
0.688233620000000,,0xFF,0x00
0.688249620000000,,0xFF,0x00
0.688265620000000,,0xFF,0x00
0.688281620000000,,0xFF,0x00
0.688297620000000,,0xFF,0x00
0.688313620000000,,0xFF,0x00
0.688329620000000,,0xFF,0x00
0.688345640000000,,0xFF,0x00
0.688361640000000,,0xFF,0x00
0.688377640000000,,0xFF,0x00
0.688393640000000,,0xFF,0x00
0.688409640000000,,0xFF,0x00
0.688425640000000,,0xFF,0x00
0.688441640000000,,0xFF,0x00
0.688457640000000,,0xFF,0x00
0.688473640000000,,0xFF,0x00
0.688489640000000,,0xFF,0x00
0.688505640000000,,0xFF,0x00
0.688521640000000,,0xFF,0x00
0.688537640000000,,0xFF,0x00
0.688553640000000,,0xFF,0x00
0.688569640000000,,0xFF,0x00
0.688585640000000,,0xFF,0x00
0.688601640000000,,0xFF,0x00
0.688617640000000,,0xFF,0x00
0.688633640000000,,0xFF,0x00
0.688649640000000,,0xFF,0x00
0.688665640000000,,0xFF,0x00
0.688681640000000,,0xFF,0x00
0.688697640000000,,0xFF,0x00
0.688713640000000,,0xFF,0x00
0.688729640000000,,0xFF,0x00
0.688745640000000,,0xFF,0x00
0.688761660000000,,0xFF,0x00
0.688777660000000,,0xFF,0x00
0.688793660000000,,0xFF,0x00
0.688809660000000,,0xFF,0x00
0.688825660000000,,0xFF,0x00
0.688841660000000,,0xFF,0x00
0.688857660000000,,0xFF,0x00
0.688873660000000,,0xFF,0x00
0.688889660000000,,0xFF,0x00
0.688905660000000,,0xFF,0x00
0.688921660000000,,0xFF,0x00
0.688937660000000,,0xFF,0x00
0.688953660000000,,0xFF,0x00
0.688969660000000,,0xFF,0x00
0.688985660000000,,0xFF,0x00
0.689001660000000,,0xFF,0x00
0.689017660000000,,0xFF,0x00
0.689033660000000,,0xFF,0x00
0.689049660000000,,0xFF,0x00
0.689065660000000,,0xFF,0x00
0.689081660000000,,0xFF,0x00
0.689097660000000,,0xFF,0x00
0.689113660000000,,0xFF,0x00
0.689129660000000,,0xFF,0x00
0.689145660000000,,0xFF,0x00
0.689161660000000,,0xFF,0x00
0.689177660000000,,0xFF,0x00
0.689193680000000,,0xFF,0x00
0.689209680000000,,0xFF,0x00
0.689225680000000,,0xFF,0x00
0.689241680000000,,0xFF,0x00
0.689257680000000,,0xFF,0x00
0,689273680000000,,0xFF,0xFF
0.689289680000000,,0xFF,0xFF
0.689295240000000,,0xFF,0xFF
0.689300820000000,,0xFF,0xFF
0.689306380000000,,0xFF,0xFF
0.689311960000000,,0xFF,0xFF
0.689317540000000,,0xFF,0xFF
0.689323100000000,,0xFF,0xFF
0.689328680000000,,0xFF,0xFF
0.689334240000000,,0xFF,0xFF
0.689339820000000,,0xFF,0xFF
0.689345400000000,,0xFF,0xFF
0.689350960000000,,0xFF,0xFF
0.689356540000000,,0xFF,0xFF
0.689362100000000,,0xFF,0xFF
0.689367680000000,,0xFF,0xFF
0.689373260000000,,0xFF,0xFF
0.689378820000000,,0xFF,0xFF
0.689384400000000,,0xFF,0xFF
0.689389960000000,,0xFF,0xFF
0.689395540000000,,0xFF,0xFF
0.689401100000000,,0xFF,0xFF
0.689406680000000,,0xFF,0xFF
0.689412260000000,,0xFF,0xFF
0.689417820000000,,0xFF,0xFF
0.689423400000000,,0xFF,0xFF
0.689428960000000,,0xFF,0xFF
0.689434540000000,,0xFF,0xFF
0.689440120000000,,0xFF,0xFF
0.689445680000000,,0xFF,0xFF
0.689451260000000,,0xFF,0xFF
0.689456820000000,,0xFF,0xFF
0.689462400000000,,0xFF,0xFF
0.689480820000000,,0x00,0xFF

0.521691260000000,,0x49,0xFF	CMD_9 SEND_CSD
0.521693540000000,,0x00,0xFF
0.521695820000000,,0x00,0xFF
0.521698120000000,,0x00,0xFF
0.521700400000000,,0x00,0xFF
0.521702680000000,,0xFF,0xFF
0.521708400000000,,0xFF,0xFF данные
0.521711400000000,,0xFF,0x00
0.521714400000000,,0xFF,0xFF
0.521717400000000,,0xFF,0xFE
0.521720400000000,,0xFF,0x40
0.521723400000000,,0xFF,0x0E
0.521726400000000,,0xFF,0x00
0.521729400000000,,0xFF,0x32
0.521732400000000,,0xFF,0x5F
0.521735400000000,,0xFF,0x59
0.521738400000000,,0xFF,0x00
0.521741400000000,,0xFF,0x00
0.521744400000000,,0xFF,0x3C
0.521747400000000,,0xFF,0x1C
0.521750400000000,,0xFF,0x7F
0.521753400000000,,0xFF,0x80
0.521756400000000,,0xFF,0x0A
0.521760980000000,,0xFF,0x40
0.521764980000000,,0xFF,0x00
0.521768980000000,,0xFF,0x61
0.521772980000000,,0xFF,0xC7
0.521776980000000,,0xFF,0x75
0.521780980000000,,0xFF,0xFF
0.521784980000000,,0xFF,0xFF
0.521805540000000,,0x4A,0xFF	CMD_10 SEND_CID
0.521807840000000,,0x00,0xFF
0.521810120000000,,0x00,0xFF
0.521812400000000,,0x00,0xFF
0.521814700000000,,0x00,0xFF
0.521816980000000,,0xFF,0xFF
0.521822700000000,,0xFF,0xFF данные
0.521825700000000,,0xFF,0x00
0.521828700000000,,0xFF,0xFF
0.521831700000000,,0xFF,0xFE
0.521834700000000,,0xFF,0x30
0.521837700000000,,0xFF,0x50
0.521840700000000,,0xFF,0x52
0.521843700000000,,0xFF,0x53
0.521846700000000,,0xFF,0x44
0.521849700000000,,0xFF,0x43
0.521852700000000,,0xFF,0x20
0.521855700000000,,0xFF,0x20
0.521858700000000,,0xFF,0x10
0.521861700000000,,0xFF,0x00
0.521864700000000,,0xFF,0x00
0.521867700000000,,0xFF,0x11
0.521870700000000,,0xFF,0xAA
0.521875260000000,,0xFF,0x00
0.521879260000000,,0xFF,0x84
0.521883260000000,,0xFF,0x75
0.521887260000000,,0xFF,0x03
0.521891260000000,,0xFF,0x90
0.521895260000000,,0xFF,0xFF
0.521899260000000,,0xFF,0xFF
